x-axis,2
second,Volt
-999.87E-06,-63.47450E-03
-998.87E-06,-60.67002E-03
-997.87E-06,-58.23163E-03
-996.87E-06,-55.37545E-03
-995.87E-06,-52.80027E-03
-994.87E-06,-50.35505E-03
-993.87E-06,-47.74208E-03
-992.87E-06,-45.15097E-03
-991.87E-06,-42.84066E-03
-990.87E-06,-40.44193E-03
-989.87E-06,-37.75845E-03
-988.87E-06,-35.22157E-03
-987.87E-06,-32.88378E-03
-986.87E-06,-30.30236E-03
-985.87E-06,-28.00754E-03
-984.87E-06,-25.45253E-03
-983.87E-06,-23.02769E-03
-982.87E-06,-20.52001E-03
-981.87E-06,-18.32891E-03
-980.87E-06,-16.15568E-03
-979.87E-06,-13.46731E-03
-978.87E-06,-11.50512E-03
-977.87E-06,-9.04974E-03
-976.87E-06,-6.99640E-03
-975.87E-06,-4.71676E-03
-974.87E-06,-2.37157E-03
-973.87E-06,-105.47E-06
-972.87E-06,+1.98605E-03
-971.87E-06,+4.23694E-03
-970.87E-06,+6.62095E-03
-969.87E-06,+8.62690E-03
-968.87E-06,+10.59066E-03
-967.87E-06,+12.83837E-03
-966.87E-06,+15.35141E-03
-965.87E-06,+17.36006E-03
-964.87E-06,+19.30572E-03
-963.87E-06,+21.79995E-03
-962.87E-06,+23.74811E-03
-961.87E-06,+25.81395E-03
-960.87E-06,+28.04590E-03
-959.87E-06,+30.41148E-03
-958.87E-06,+31.81195E-03
-957.87E-06,+34.14822E-03
-956.87E-06,+36.47797E-03
-955.87E-06,+38.47816E-03
-954.87E-06,+40.19103E-03
-953.87E-06,+42.84974E-03
-952.87E-06,+44.35593E-03
-951.87E-06,+46.50190E-03
-950.87E-06,+48.54470E-03
-949.87E-06,+50.37659E-03
-948.87E-06,+52.32019E-03
-947.87E-06,+54.61477E-03
-946.87E-06,+56.03019E-03
-945.87E-06,+58.31252E-03
-944.87E-06,+60.29502E-03
-943.87E-06,+62.29372E-03
-942.87E-06,+64.25716E-03
-941.87E-06,+66.10353E-03
-940.87E-06,+68.01405E-03
-939.87E-06,+70.01205E-03
-938.87E-06,+71.87915E-03
-937.87E-06,+73.75140E-03
-936.87E-06,+75.65393E-03
-935.87E-06,+77.65857E-03
-934.87E-06,+79.08258E-03
-933.87E-06,+81.12482E-03
-932.87E-06,+83.13669E-03
-931.87E-06,+84.86556E-03
-930.87E-06,+86.27129E-03
-929.87E-06,+88.18079E-03
-928.87E-06,+89.85936E-03
-927.87E-06,+91.74656E-03
-926.87E-06,+93.73469E-03
-925.87E-06,+95.54174E-03
-924.87E-06,+96.95311E-03
-923.87E-06,+99.14082E-03
-922.87E-06,+100.95142E-03
-921.87E-06,+102.60625E-03
-920.87E-06,+104.39060E-03
-919.87E-06,+106.29053E-03
-918.87E-06,+108.05096E-03
-917.87E-06,+109.88618E-03
-916.87E-06,+111.16660E-03
-915.87E-06,+113.56145E-03
-914.87E-06,+114.94037E-03
-913.87E-06,+116.95779E-03
-912.87E-06,+118.52117E-03
-911.87E-06,+120.12632E-03
-910.87E-06,+121.92159E-03
-909.87E-06,+123.61133E-03
-908.87E-06,+125.43063E-03
-907.87E-06,+126.74722E-03
-906.87E-06,+128.89396E-03
-905.87E-06,+130.60105E-03
-904.87E-06,+132.43675E-03
-903.87E-06,+134.03235E-03
-902.87E-06,+135.28969E-03
-901.87E-06,+136.94166E-03
-900.87E-06,+139.14473E-03
-899.87E-06,+140.81344E-03
-898.87E-06,+142.54310E-03
-897.87E-06,+144.31413E-03
-896.87E-06,+145.72631E-03
-895.87E-06,+148.11017E-03
-894.87E-06,+149.16095E-03
-893.87E-06,+151.27446E-03
-892.87E-06,+152.86078E-03
-891.87E-06,+154.44633E-03
-890.87E-06,+156.36925E-03
-889.87E-06,+157.88603E-03
-888.87E-06,+159.49813E-03
-887.87E-06,+161.27463E-03
-886.87E-06,+162.61905E-03
-885.87E-06,+164.39904E-03
-884.87E-06,+166.50732E-03
-883.87E-06,+168.43925E-03
-882.87E-06,+169.84183E-03
-881.87E-06,+171.82273E-03
-880.87E-06,+173.75344E-03
-879.87E-06,+175.47081E-03
-878.87E-06,+177.53626E-03
-877.87E-06,+179.46838E-03
-876.87E-06,+181.06633E-03
-875.87E-06,+182.76323E-03
-874.87E-06,+184.24918E-03
-873.87E-06,+186.42711E-03
-872.87E-06,+188.24526E-03
-871.87E-06,+190.00356E-03
-870.87E-06,+191.92350E-03
-869.87E-06,+193.68073E-03
-868.87E-06,+195.38022E-03
-867.87E-06,+197.01697E-03
-866.87E-06,+198.97383E-03
-865.87E-06,+201.06675E-03
-864.87E-06,+202.61598E-03
-863.87E-06,+204.69555E-03
-862.87E-06,+206.31558E-03
-861.87E-06,+208.31124E-03
-860.87E-06,+210.03809E-03
-859.87E-06,+211.93733E-03
-858.87E-06,+213.51882E-03
-857.87E-06,+215.72661E-03
-856.87E-06,+217.77007E-03
-855.87E-06,+219.53049E-03
-854.87E-06,+221.45091E-03
-853.87E-06,+223.66882E-03
-852.87E-06,+225.60210E-03
-851.87E-06,+227.79520E-03
-850.87E-06,+229.25088E-03
-849.87E-06,+231.59496E-03
-848.87E-06,+233.33914E-03
-847.87E-06,+235.10217E-03
-846.87E-06,+237.24158E-03
-845.87E-06,+239.31574E-03
-844.87E-06,+240.94507E-03
-843.87E-06,+243.02680E-03
-842.87E-06,+244.90939E-03
-841.87E-06,+246.88721E-03
-840.87E-06,+248.50849E-03
-839.87E-06,+250.91984E-03
-838.87E-06,+252.61718E-03
-837.87E-06,+254.26064E-03
-836.87E-06,+256.63456E-03
-835.87E-06,+258.69575E-03
-834.87E-06,+260.84124E-03
-833.87E-06,+262.65372E-03
-832.87E-06,+264.45326E-03
-831.87E-06,+266.81846E-03
-830.87E-06,+268.74448E-03
-829.87E-06,+270.82244E-03
-828.87E-06,+272.70323E-03
-827.87E-06,+275.09767E-03
-826.87E-06,+276.95248E-03
-825.87E-06,+279.07180E-03
-824.87E-06,+280.90434E-03
-823.87E-06,+282.95622E-03
-822.87E-06,+285.25358E-03
-821.87E-06,+287.45472E-03
-820.87E-06,+289.55377E-03
-819.87E-06,+291.64841E-03
-818.87E-06,+293.58305E-03
-817.87E-06,+295.85821E-03
-816.87E-06,+297.99260E-03
-815.87E-06,+300.31740E-03
-814.87E-06,+302.15737E-03
-813.87E-06,+304.48262E-03
-812.87E-06,+306.57188E-03
-811.87E-06,+308.55642E-03
-810.87E-06,+310.81872E-03
-809.87E-06,+312.94571E-03
-808.87E-06,+315.08448E-03
-807.87E-06,+317.31502E-03
-806.87E-06,+319.44638E-03
-805.87E-06,+321.60681E-03
-804.87E-06,+323.70570E-03
-803.87E-06,+325.60658E-03
-802.87E-06,+327.55130E-03
-801.87E-06,+329.46416E-03
-800.87E-06,+332.03546E-03
-799.87E-06,+333.85639E-03
-798.87E-06,+336.19835E-03
-797.87E-06,+338.04882E-03
-796.87E-06,+339.92531E-03
-795.87E-06,+342.34512E-03
-794.87E-06,+343.74048E-03
-793.87E-06,+346.33201E-03
-792.87E-06,+348.48016E-03
-791.87E-06,+350.40944E-03
-790.87E-06,+352.83897E-03
-789.87E-06,+355.05916E-03
-788.87E-06,+357.09601E-03
-787.87E-06,+358.75685E-03
-786.87E-06,+360.65672E-03
-785.87E-06,+362.87412E-03
-784.87E-06,+365.19780E-03
-783.87E-06,+366.90129E-03
-782.87E-06,+368.89504E-03
-781.87E-06,+370.97921E-03
-780.87E-06,+373.36901E-03
-779.87E-06,+375.14755E-03
-778.87E-06,+377.15430E-03
-777.87E-06,+379.30625E-03
-776.87E-06,+381.04892E-03
-775.87E-06,+383.44079E-03
-774.87E-06,+385.53663E-03
-773.87E-06,+387.49905E-03
-772.87E-06,+389.45252E-03
-771.87E-06,+391.72486E-03
-770.87E-06,+393.49627E-03
-769.87E-06,+395.84476E-03
-768.87E-06,+398.02056E-03
-767.87E-06,+399.55674E-03
-766.87E-06,+401.73776E-03
-765.87E-06,+403.60398E-03
-764.87E-06,+405.86646E-03
-763.87E-06,+407.33516E-03
-762.87E-06,+409.17051E-03
-761.87E-06,+411.01540E-03
-760.87E-06,+412.79047E-03
-759.87E-06,+414.59781E-03
-758.87E-06,+416.35599E-03
-757.87E-06,+418.22216E-03
-756.87E-06,+420.12850E-03
-755.87E-06,+421.78933E-03
-754.87E-06,+423.60834E-03
-753.87E-06,+425.47732E-03
-752.87E-06,+427.04561E-03
-751.87E-06,+428.87714E-03
-750.87E-06,+430.63489E-03
-749.87E-06,+432.22347E-03
-748.87E-06,+433.90742E-03
-747.87E-06,+435.79959E-03
-746.87E-06,+436.98732E-03
-745.87E-06,+438.84910E-03
-744.87E-06,+440.21024E-03
-743.87E-06,+441.91766E-03
-742.87E-06,+443.59559E-03
-741.87E-06,+445.02506E-03
-740.87E-06,+446.28242E-03
-739.87E-06,+447.84836E-03
-738.87E-06,+449.33326E-03
-737.87E-06,+450.69204E-03
-736.87E-06,+452.36618E-03
-735.87E-06,+453.65559E-03
-734.87E-06,+455.09112E-03
-733.87E-06,+455.84307E-03
-732.87E-06,+457.33406E-03
-731.87E-06,+458.42256E-03
-730.87E-06,+460.08721E-03
-729.87E-06,+461.26883E-03
-728.87E-06,+462.30319E-03
-727.87E-06,+463.79186E-03
-726.87E-06,+464.35122E-03
-725.87E-06,+465.86357E-03
-724.87E-06,+467.02260E-03
-723.87E-06,+467.69371E-03
-722.87E-06,+468.98083E-03
-721.87E-06,+469.99304E-03
-720.87E-06,+470.98733E-03
-719.87E-06,+472.01305E-03
-718.87E-06,+472.79078E-03
-717.87E-06,+474.13630E-03
-716.87E-06,+475.00190E-03
-715.87E-06,+475.48724E-03
-714.87E-06,+476.66755E-03
-713.87E-06,+477.27831E-03
-712.87E-06,+477.95837E-03
-711.87E-06,+479.01869E-03
-710.87E-06,+479.62195E-03
-709.87E-06,+480.21351E-03
-708.87E-06,+480.87555E-03
-707.87E-06,+481.58722E-03
-706.87E-06,+481.70231E-03
-705.87E-06,+482.30136E-03
-704.87E-06,+483.06520E-03
-703.87E-06,+483.84178E-03
-702.87E-06,+484.21349E-03
-701.87E-06,+484.36316E-03
-700.87E-06,+484.57281E-03
-699.87E-06,+485.25439E-03
-698.87E-06,+485.72669E-03
-697.87E-06,+485.83665E-03
-696.87E-06,+486.10053E-03
-695.87E-06,+486.58341E-03
-694.87E-06,+486.39448E-03
-693.87E-06,+486.98227E-03
-692.87E-06,+486.26261E-03
-691.87E-06,+487.04150E-03
-690.87E-06,+487.52603E-03
-689.87E-06,+486.97863E-03
-688.87E-06,+486.89184E-03
-687.87E-06,+486.50204E-03
-686.87E-06,+486.93328E-03
-685.87E-06,+486.55839E-03
-684.87E-06,+486.87836E-03
-683.87E-06,+486.36610E-03
-682.87E-06,+485.81918E-03
-681.87E-06,+485.65650E-03
-680.87E-06,+485.39877E-03
-679.87E-06,+485.37387E-03
-678.87E-06,+484.96434E-03
-677.87E-06,+484.47177E-03
-676.87E-06,+483.88638E-03
-675.87E-06,+483.68338E-03
-674.87E-06,+482.91452E-03
-673.87E-06,+482.51071E-03
-672.87E-06,+482.03467E-03
-671.87E-06,+481.18014E-03
-670.87E-06,+481.23926E-03
-669.87E-06,+480.08807E-03
-668.87E-06,+479.06471E-03
-667.87E-06,+478.62632E-03
-666.87E-06,+477.86613E-03
-665.87E-06,+476.75621E-03
-664.87E-06,+476.11179E-03
-663.87E-06,+475.15897E-03
-662.87E-06,+473.98928E-03
-661.87E-06,+473.53842E-03
-660.87E-06,+472.32285E-03
-659.87E-06,+470.93278E-03
-658.87E-06,+470.29027E-03
-657.87E-06,+469.06857E-03
-656.87E-06,+467.58550E-03
-655.87E-06,+466.75386E-03
-654.87E-06,+465.09424E-03
-653.87E-06,+464.48186E-03
-652.87E-06,+463.06362E-03
-651.87E-06,+462.00496E-03
-650.87E-06,+460.33050E-03
-649.87E-06,+459.34370E-03
-648.87E-06,+457.98181E-03
-647.87E-06,+456.61261E-03
-646.87E-06,+454.81105E-03
-645.87E-06,+453.84736E-03
-644.87E-06,+451.65837E-03
-643.87E-06,+450.45435E-03
-642.87E-06,+448.63776E-03
-641.87E-06,+447.34370E-03
-640.87E-06,+445.56805E-03
-639.87E-06,+443.85693E-03
-638.87E-06,+442.13639E-03
-637.87E-06,+440.24445E-03
-636.87E-06,+438.32181E-03
-635.87E-06,+436.75335E-03
-634.87E-06,+434.62319E-03
-633.87E-06,+432.74258E-03
-632.87E-06,+431.16344E-03
-631.87E-06,+429.05658E-03
-630.87E-06,+426.83983E-03
-629.87E-06,+425.16037E-03
-628.87E-06,+423.24948E-03
-627.87E-06,+421.03971E-03
-626.87E-06,+418.97623E-03
-625.87E-06,+416.71066E-03
-624.87E-06,+414.62014E-03
-623.87E-06,+412.42851E-03
-622.87E-06,+410.18981E-03
-621.87E-06,+408.23937E-03
-620.87E-06,+406.09928E-03
-619.87E-06,+403.80048E-03
-618.87E-06,+401.25840E-03
-617.87E-06,+399.40343E-03
-616.87E-06,+396.49949E-03
-615.87E-06,+394.88781E-03
-614.87E-06,+391.47318E-03
-613.87E-06,+389.14582E-03
-612.87E-06,+386.35865E-03
-611.87E-06,+384.09308E-03
-610.87E-06,+381.69555E-03
-609.87E-06,+378.80667E-03
-608.87E-06,+376.52775E-03
-607.87E-06,+374.34492E-03
-606.87E-06,+371.36446E-03
-605.87E-06,+368.82993E-03
-604.87E-06,+366.27531E-03
-603.87E-06,+363.64397E-03
-602.87E-06,+360.76959E-03
-601.87E-06,+358.34565E-03
-600.87E-06,+355.82988E-03
-599.87E-06,+352.74829E-03
-598.87E-06,+350.40721E-03
-597.87E-06,+347.59309E-03
-596.87E-06,+344.50328E-03
-595.87E-06,+341.95172E-03
-594.87E-06,+339.17408E-03
-593.87E-06,+336.47371E-03
-592.87E-06,+334.11451E-03
-591.87E-06,+331.05032E-03
-590.87E-06,+328.39021E-03
-589.87E-06,+325.57170E-03
-588.87E-06,+322.48195E-03
-587.87E-06,+319.61765E-03
-586.87E-06,+316.91030E-03
-585.87E-06,+314.04031E-03
-584.87E-06,+310.65646E-03
-583.87E-06,+307.91092E-03
-582.87E-06,+304.54148E-03
-581.87E-06,+301.64081E-03
-580.87E-06,+298.64526E-03
-579.87E-06,+295.57483E-03
-578.87E-06,+292.89773E-03
-577.87E-06,+289.69228E-03
-576.87E-06,+286.74323E-03
-575.87E-06,+283.37447E-03
-574.87E-06,+280.29216E-03
-573.87E-06,+277.39526E-03
-572.87E-06,+274.54347E-03
-571.87E-06,+271.54596E-03
-570.87E-06,+268.50885E-03
-569.87E-06,+265.08808E-03
-568.87E-06,+262.03651E-03
-567.87E-06,+259.07552E-03
-566.87E-06,+255.65025E-03
-565.87E-06,+252.29205E-03
-564.87E-06,+249.40655E-03
-563.87E-06,+246.42659E-03
-562.87E-06,+243.35816E-03
-561.87E-06,+240.35190E-03
-560.87E-06,+237.37767E-03
-559.87E-06,+234.10500E-03
-558.87E-06,+231.15021E-03
-557.87E-06,+228.30909E-03
-556.87E-06,+224.56351E-03
-555.87E-06,+221.22688E-03
-554.87E-06,+218.50821E-03
-553.87E-06,+215.08425E-03
-552.87E-06,+211.72123E-03
-551.87E-06,+208.91090E-03
-550.87E-06,+205.66403E-03
-549.87E-06,+202.74821E-03
-548.87E-06,+199.27075E-03
-547.87E-06,+196.51141E-03
-546.87E-06,+193.40210E-03
-545.87E-06,+190.35872E-03
-544.87E-06,+187.03523E-03
-543.87E-06,+183.89077E-03
-542.87E-06,+180.68598E-03
-541.87E-06,+177.38635E-03
-540.87E-06,+174.46746E-03
-539.87E-06,+171.17781E-03
-538.87E-06,+168.01700E-03
-537.87E-06,+164.70545E-03
-536.87E-06,+161.51829E-03
-535.87E-06,+158.45797E-03
-534.87E-06,+155.55595E-03
-533.87E-06,+152.74879E-03
-532.87E-06,+149.73183E-03
-531.87E-06,+146.80408E-03
-530.87E-06,+143.40710E-03
-529.87E-06,+140.76954E-03
-528.87E-06,+137.66588E-03
-527.87E-06,+134.79716E-03
-526.87E-06,+131.89264E-03
-525.87E-06,+129.02957E-03
-524.87E-06,+125.84803E-03
-523.87E-06,+122.91838E-03
-522.87E-06,+120.14457E-03
-521.87E-06,+116.92656E-03
-520.87E-06,+114.48810E-03
-519.87E-06,+111.27829E-03
-518.87E-06,+108.03523E-03
-517.87E-06,+105.45360E-03
-516.87E-06,+102.35115E-03
-515.87E-06,+99.68349E-03
-514.87E-06,+96.53270E-03
-513.87E-06,+93.36246E-03
-512.87E-06,+90.79591E-03
-511.87E-06,+87.90454E-03
-510.87E-06,+84.90392E-03
-509.87E-06,+82.57858E-03
-508.87E-06,+79.84172E-03
-507.87E-06,+76.73118E-03
-506.87E-06,+74.17151E-03
-505.87E-06,+71.42027E-03
-504.87E-06,+68.44851E-03
-503.87E-06,+65.87441E-03
-502.87E-06,+63.25443E-03
-501.87E-06,+60.34173E-03
-500.87E-06,+57.68281E-03
-499.87E-06,+54.80529E-03
-498.87E-06,+52.39889E-03
-497.87E-06,+49.38319E-03
-496.87E-06,+47.04964E-03
-495.87E-06,+44.52387E-03
-494.87E-06,+41.73684E-03
-493.87E-06,+39.07539E-03
-492.87E-06,+36.95102E-03
-491.87E-06,+34.06597E-03
-490.87E-06,+32.00190E-03
-489.87E-06,+29.30591E-03
-488.87E-06,+26.28205E-03
-487.87E-06,+24.28455E-03
-486.87E-06,+21.75503E-03
-485.87E-06,+19.19096E-03
-484.87E-06,+16.68028E-03
-483.87E-06,+14.29398E-03
-482.87E-06,+12.27387E-03
-481.87E-06,+9.72173E-03
-480.87E-06,+6.99875E-03
-479.87E-06,+4.65138E-03
-478.87E-06,+2.39510E-03
-477.87E-06,+343.59E-06
-476.87E-06,-2.36118E-03
-475.87E-06,-4.11935E-03
-474.87E-06,-6.31282E-03
-473.87E-06,-8.57790E-03
-472.87E-06,-10.71484E-03
-471.87E-06,-13.12249E-03
-470.87E-06,-15.49624E-03
-469.87E-06,-17.34612E-03
-468.87E-06,-19.39448E-03
-467.87E-06,-22.07224E-03
-466.87E-06,-23.90706E-03
-465.87E-06,-26.53267E-03
-464.87E-06,-28.02451E-03
-463.87E-06,-30.20352E-03
-462.87E-06,-32.72615E-03
-461.87E-06,-34.71108E-03
-460.87E-06,-36.69977E-03
-459.87E-06,-38.96672E-03
-458.87E-06,-40.87753E-03
-457.87E-06,-43.02075E-03
-456.87E-06,-45.02893E-03
-455.87E-06,-46.66084E-03
-454.87E-06,-48.96986E-03
-453.87E-06,-50.76198E-03
-452.87E-06,-52.73620E-03
-451.87E-06,-54.98810E-03
-450.87E-06,-57.09927E-03
-449.87E-06,-58.82540E-03
-448.87E-06,-61.05215E-03
-447.87E-06,-62.89136E-03
-446.87E-06,-64.84990E-03
-445.87E-06,-67.26008E-03
-444.87E-06,-69.21485E-03
-443.87E-06,-70.92151E-03
-442.87E-06,-72.87630E-03
-441.87E-06,-75.00696E-03
-440.87E-06,-76.70357E-03
-439.87E-06,-78.79086E-03
-438.87E-06,-80.69663E-03
-437.87E-06,-82.69221E-03
-436.87E-06,-84.59357E-03
-435.87E-06,-86.10744E-03
-434.87E-06,-88.28519E-03
-433.87E-06,-89.80030E-03
-432.87E-06,-91.78458E-03
-431.87E-06,-93.52514E-03
-430.87E-06,-95.19669E-03
-429.87E-06,-97.08545E-03
-428.87E-06,-98.58357E-03
-427.87E-06,-100.57728E-03
-426.87E-06,-102.15585E-03
-425.87E-06,-103.70609E-03
-424.87E-06,-105.79463E-03
-423.87E-06,-107.58798E-03
-422.87E-06,-109.44287E-03
-421.87E-06,-111.11122E-03
-420.87E-06,-112.72366E-03
-419.87E-06,-114.99689E-03
-418.87E-06,-116.15773E-03
-417.87E-06,-117.74689E-03
-416.87E-06,-119.98246E-03
-415.87E-06,-121.38449E-03
-414.87E-06,-123.15020E-03
-413.87E-06,-124.98624E-03
-412.87E-06,-126.63256E-03
-411.87E-06,-128.44538E-03
-410.87E-06,-130.29026E-03
-409.87E-06,-131.81855E-03
-408.87E-06,-133.76265E-03
-407.87E-06,-135.31853E-03
-406.87E-06,-137.00687E-03
-405.87E-06,-138.87256E-03
-404.87E-06,-140.56226E-03
-403.87E-06,-142.44980E-03
-402.87E-06,-143.98368E-03
-401.87E-06,-145.75880E-03
-400.87E-06,-147.89459E-03
-399.87E-06,-149.92147E-03
-398.87E-06,-151.05917E-03
-397.87E-06,-153.15641E-03
-396.87E-06,-154.58236E-03
-395.87E-06,-156.53145E-03
-394.87E-06,-158.04648E-03
-393.87E-06,-159.86879E-03
-392.87E-06,-161.68094E-03
-391.87E-06,-163.35619E-03
-390.87E-06,-164.92719E-03
-389.87E-06,-167.00390E-03
-388.87E-06,-168.52829E-03
-387.87E-06,-170.19604E-03
-386.87E-06,-171.99823E-03
-385.87E-06,-173.69353E-03
-384.87E-06,-175.36756E-03
-383.87E-06,-177.93546E-03
-382.87E-06,-178.80593E-03
-381.87E-06,-180.80847E-03
-380.87E-06,-182.82798E-03
-379.87E-06,-184.60124E-03
-378.87E-06,-186.07859E-03
-377.87E-06,-188.46813E-03
-376.87E-06,-190.04409E-03
-375.87E-06,-191.64217E-03
-374.87E-06,-193.84427E-03
-373.87E-06,-195.28778E-03
-372.87E-06,-197.05467E-03
-371.87E-06,-198.61568E-03
-370.87E-06,-200.37502E-03
-369.87E-06,-202.66657E-03
-368.87E-06,-204.22059E-03
-367.87E-06,-206.00199E-03
-366.87E-06,-207.92537E-03
-365.87E-06,-210.04211E-03
-364.87E-06,-211.63647E-03
-363.87E-06,-213.23683E-03
-362.87E-06,-215.44855E-03
-361.87E-06,-216.77334E-03
-360.87E-06,-218.50272E-03
-359.87E-06,-220.75069E-03
-358.87E-06,-222.39013E-03
-357.87E-06,-224.21118E-03
-356.87E-06,-226.33238E-03
-355.87E-06,-228.44352E-03
-354.87E-06,-230.12892E-03
-353.87E-06,-232.16330E-03
-352.87E-06,-234.17971E-03
-351.87E-06,-236.17788E-03
-350.87E-06,-238.12707E-03
-349.87E-06,-240.07549E-03
-348.87E-06,-241.59117E-03
-347.87E-06,-243.83728E-03
-346.87E-06,-246.08538E-03
-345.87E-06,-247.73446E-03
-344.87E-06,-249.66719E-03
-343.87E-06,-251.80985E-03
-342.87E-06,-253.63716E-03
-341.87E-06,-255.59118E-03
-340.87E-06,-257.99005E-03
-339.87E-06,-259.72374E-03
-338.87E-06,-261.77456E-03
-337.87E-06,-263.91970E-03
-336.87E-06,-265.58357E-03
-335.87E-06,-267.88887E-03
